#1
double table(8761,2)
# Time [s]	Q_flow [W]
2.084400000000000000e+06 4.083893155263014705e+03
2.088000000000000000e+06 4.158734525529188431e+03
2.091600000000000000e+06 4.206606521446029546e+03
2.095200000000000000e+06 6.305100652326246745e+03
2.098800000000000000e+06 5.941233161117725103e+03
2.102400000000000000e+06 6.264420290636000573e+03
2.106000000000000000e+06 5.786064865428218582e+03
2.109600000000000000e+06 6.056166118096770333e+03
2.113200000000000000e+06 5.634519453505937236e+03
2.116800000000000000e+06 5.461313203323070411e+03
2.120400000000000000e+06 5.415104048343451723e+03
2.124000000000000000e+06 5.691581341283565962e+03
2.127600000000000000e+06 5.825108786095669529e+03
2.131200000000000000e+06 6.118138462225022522e+03
2.134800000000000000e+06 6.176817188954188168e+03
2.138400000000000000e+06 6.344186257408708116e+03
2.142000000000000000e+06 6.174373380545906912e+03
2.145600000000000000e+06 6.031792697289171883e+03
2.149200000000000000e+06 6.052005169670052055e+03
2.152800000000000000e+06 6.046952087102139558e+03
2.156400000000000000e+06 4.444816443015381083e+03
2.160000000000000000e+06 4.579663133176300107e+03
2.163600000000000000e+06 4.546093225877836630e+03
2.167200000000000000e+06 4.592965907349344889e+03
2.170800000000000000e+06 4.659833554786440800e+03
2.174400000000000000e+06 4.701719593820359478e+03
2.178000000000000000e+06 4.747721871812952486e+03
2.181600000000000000e+06 7.082189182558644461e+03
2.185200000000000000e+06 7.450561472265093471e+03
2.188800000000000000e+06 6.779003425038114983e+03
2.192400000000000000e+06 6.533048040774397123e+03
2.196000000000000000e+06 6.362263126213289070e+03
2.199600000000000000e+06 6.100905176192350154e+03
2.203200000000000000e+06 5.988998343897759696e+03
2.206800000000000000e+06 6.367484711456529112e+03
2.210400000000000000e+06 6.155001560594884722e+03
2.214000000000000000e+06 6.101420885686367910e+03
2.217600000000000000e+06 6.336698880287785869e+03
2.221200000000000000e+06 6.421746668658779527e+03
2.224800000000000000e+06 6.592995289909483290e+03
2.228400000000000000e+06 6.446184519038753024e+03
2.232000000000000000e+06 6.591731785016610047e+03
2.235600000000000000e+06 6.631955546489331937e+03
2.239200000000000000e+06 6.586524968140700366e+03
2.242800000000000000e+06 5.252758127458738272e+03
2.246400000000000000e+06 5.151947025593534818e+03
2.250000000000000000e+06 5.151947025593534818e+03
2.253600000000000000e+06 5.085800980523297767e+03
2.257200000000000000e+06 5.085800980523297767e+03
2.260800000000000000e+06 5.234765047919154313e+03
2.264400000000000000e+06 5.347443707332701706e+03
2.268000000000000000e+06 8.452639070632334551e+03
2.271600000000000000e+06 7.868665524481722059e+03
2.275200000000000000e+06 7.641002806551075992e+03
2.278800000000000000e+06 7.577002969997211949e+03
2.282400000000000000e+06 6.877598124473989628e+03
2.286000000000000000e+06 6.734450331250494855e+03
2.289600000000000000e+06 6.228498756552720806e+03
2.293200000000000000e+06 6.214393823826065272e+03
2.296800000000000000e+06 6.120134660845751569e+03
2.300400000000000000e+06 6.064798460567975781e+03
2.304000000000000000e+06 6.389398060356389578e+03
2.307600000000000000e+06 6.486371015491354228e+03
2.311200000000000000e+06 6.325692858602473279e+03
2.314800000000000000e+06 6.555114899592715119e+03
2.318400000000000000e+06 6.711490686205525890e+03
2.322000000000000000e+06 6.561413076445292972e+03
2.325600000000000000e+06 6.481574447513565246e+03
2.329200000000000000e+06 4.957788355162207154e+03
2.332800000000000000e+06 4.861775742812350472e+03
2.336400000000000000e+06 4.970470954305355917e+03
2.340000000000000000e+06 4.816317418212056509e+03
2.343600000000000000e+06 4.678636652616130050e+03
2.347200000000000000e+06 4.609061760621588292e+03
2.350800000000000000e+06 4.562406585565371643e+03
2.354400000000000000e+06 6.457987913834906976e+03
2.358000000000000000e+06 7.196850399482948887e+03
2.361600000000000000e+06 6.690936653282379666e+03
2.365200000000000000e+06 6.258519260412766926e+03
2.368800000000000000e+06 5.728779843865313524e+03
2.372400000000000000e+06 5.691791717516004610e+03
2.376000000000000000e+06 5.713971836690089731e+03
2.379600000000000000e+06 5.686653500325385721e+03
2.383200000000000000e+06 6.027842445540318295e+03
2.386800000000000000e+06 6.053232696517566183e+03
2.390400000000000000e+06 6.756047410230929017e+03
2.394000000000000000e+06 6.979289243530764907e+03
2.397600000000000000e+06 7.087115754173559253e+03
2.401200000000000000e+06 7.020160883854397980e+03
2.404800000000000000e+06 7.349047966500093935e+03
2.408400000000000000e+06 7.436406326548445577e+03
2.412000000000000000e+06 7.246410603355230705e+03
2.415600000000000000e+06 5.806544036717747076e+03
2.419200000000000000e+06 5.786439035552905807e+03
2.422800000000000000e+06 5.826994559882869908e+03
2.426400000000000000e+06 5.847190330542340234e+03
2.430000000000000000e+06 5.927429078083155218e+03
2.433600000000000000e+06 6.288556614851308041e+03
2.437200000000000000e+06 6.422454831985973215e+03
2.440800000000000000e+06 8.295724133499365053e+03
2.444400000000000000e+06 9.010428316962450481e+03
2.448000000000000000e+06 8.429711954763015456e+03
2.451600000000000000e+06 7.795630789425520561e+03
2.455200000000000000e+06 7.339834831213401230e+03
2.458800000000000000e+06 7.171707357304636389e+03
2.462400000000000000e+06 7.295587859922210555e+03
2.466000000000000000e+06 7.375926677237056538e+03
2.469600000000000000e+06 7.382318827082329335e+03
2.473200000000000000e+06 7.614711702704933487e+03
2.476800000000000000e+06 7.833938078198091716e+03
2.480400000000000000e+06 8.568181176566564318e+03
2.484000000000000000e+06 8.346165883667852540e+03
2.487600000000000000e+06 8.308763745892008956e+03
2.491200000000000000e+06 8.580913732871997126e+03
2.494800000000000000e+06 8.579298346715238949e+03
2.498400000000000000e+06 8.564139110983503997e+03
2.502000000000000000e+06 7.141659724365221336e+03
2.505600000000000000e+06 7.108961738035909548e+03
2.509200000000000000e+06 7.118298720940302701e+03
2.512800000000000000e+06 7.317592655356781506e+03
2.516400000000000000e+06 7.364427377027755938e+03
2.520000000000000000e+06 7.379929122821518831e+03
2.523600000000000000e+06 7.647336202781632892e+03
2.527200000000000000e+06 9.899985687439468165e+03
2.530800000000000000e+06 1.000000000000000000e+04
2.534400000000000000e+06 9.386649202205326219e+03
2.538000000000000000e+06 8.992666036399588847e+03
2.541600000000000000e+06 8.700709844678385707e+03
2.545200000000000000e+06 7.892112290600831329e+03
2.548800000000000000e+06 7.660896457288957208e+03
2.552400000000000000e+06 7.592728212016976613e+03
2.556000000000000000e+06 7.758220237640546657e+03
2.559600000000000000e+06 7.919920016687578027e+03
2.563200000000000000e+06 7.456435990410229351e+03
2.566800000000000000e+06 8.154639344305167469e+03
2.570400000000000000e+06 8.560215999609679784e+03
2.574000000000000000e+06 8.629249219111690763e+03
2.577600000000000000e+06 8.450543288425275023e+03
2.581200000000000000e+06 8.711507081397017828e+03
2.584800000000000000e+06 8.574972279725250701e+03
2.588400000000000000e+06 7.222448120551130160e+03
2.592000000000000000e+06 7.190296745554231165e+03
2.595600000000000000e+06 7.254381609760178435e+03
2.599200000000000000e+06 7.300826064404423050e+03
2.602800000000000000e+06 7.206399763424950834e+03
2.606400000000000000e+06 7.206399763424950834e+03
2.610000000000000000e+06 7.286095695691145011e+03
2.613600000000000000e+06 9.580174977423674136e+03
2.617200000000000000e+06 9.139916746020351638e+03
2.620800000000000000e+06 9.546385289806774381e+03
2.624400000000000000e+06 8.412410471459830660e+03
2.628000000000000000e+06 7.868534625167751074e+03
2.631600000000000000e+06 7.085372374945399315e+03
2.635200000000000000e+06 6.562139003021849931e+03
2.638800000000000000e+06 6.415587955533424065e+03
2.642400000000000000e+06 6.059755739753000853e+03
2.646000000000000000e+06 6.469782879625828173e+03
2.649600000000000000e+06 6.192678027977462989e+03
2.653200000000000000e+06 7.227985394970591187e+03
2.656800000000000000e+06 7.520920339362130107e+03
2.660400000000000000e+06 7.729431898690762864e+03
2.664000000000000000e+06 7.400473915434115042e+03
2.667600000000000000e+06 7.502091702241765233e+03
2.671200000000000000e+06 7.537314734668487290e+03
2.674800000000000000e+06 6.296645673857065049e+03
2.678400000000000000e+06 6.522360122730647163e+03
2.682000000000000000e+06 6.628262621926408428e+03
2.685600000000000000e+06 6.519688150842145660e+03
2.689200000000000000e+06 6.722479388756138178e+03
2.692800000000000000e+06 6.787440397506142290e+03
2.696400000000000000e+06 6.845698186709701076e+03
2.700000000000000000e+06 9.693482665357592850e+03
2.703600000000000000e+06 8.892011336352332364e+03
2.707200000000000000e+06 8.580414039352395775e+03
2.710800000000000000e+06 7.935192858820380025e+03
2.714400000000000000e+06 7.579485941843207911e+03
2.718000000000000000e+06 6.941305414121885406e+03
2.721600000000000000e+06 6.679383486188939060e+03
2.725200000000000000e+06 6.475420485594159800e+03
2.728800000000000000e+06 6.389489459523948426e+03
2.732400000000000000e+06 6.659831289434726386e+03
2.736000000000000000e+06 6.522502849217350558e+03
2.739600000000000000e+06 7.555786858961304461e+03
2.743200000000000000e+06 7.604669997164777669e+03
2.746800000000000000e+06 7.745097034570447249e+03
2.750400000000000000e+06 7.670670124509883863e+03
2.754000000000000000e+06 7.987304002926242902e+03
2.757600000000000000e+06 7.717088737376030622e+03
2.761200000000000000e+06 6.287040675870011910e+03
2.764800000000000000e+06 6.725566681030887594e+03
2.768400000000000000e+06 6.664017836436858488e+03
2.772000000000000000e+06 6.681813072036610720e+03
2.775600000000000000e+06 6.783009761422449628e+03
2.779200000000000000e+06 6.856767416177850464e+03
2.782800000000000000e+06 7.142788426892383541e+03
2.786400000000000000e+06 9.590220475134610751e+03
2.790000000000000000e+06 8.966958009129546554e+03
2.793600000000000000e+06 8.732952321952720013e+03
2.797200000000000000e+06 8.184681559392424788e+03
2.800800000000000000e+06 8.003928294551403269e+03
2.804400000000000000e+06 7.200377121495482243e+03
2.808000000000000000e+06 6.994343213716962964e+03
2.811600000000000000e+06 6.693898602978324561e+03
2.815200000000000000e+06 6.433876956878811143e+03
2.818800000000000000e+06 6.534513951188963802e+03
2.822400000000000000e+06 6.770088013965581922e+03
2.826000000000000000e+06 7.182800376425208015e+03
2.829600000000000000e+06 7.577983975969517815e+03
2.833200000000000000e+06 7.695071160685613904e+03
2.836800000000000000e+06 7.824705043981108247e+03
2.840400000000000000e+06 7.615078992869400281e+03
2.844000000000000000e+06 7.781472155813542486e+03
2.847600000000000000e+06 6.371866225790518001e+03
2.851200000000000000e+06 6.399871504158893003e+03
2.854800000000000000e+06 6.371866225790518001e+03
2.858400000000000000e+06 6.524778421070824152e+03
2.862000000000000000e+06 6.592289523182913399e+03
2.865600000000000000e+06 6.664017836436858488e+03
2.869200000000000000e+06 7.068635143409900593e+03
2.872800000000000000e+06 9.026976407255775484e+03
2.876400000000000000e+06 8.870174208763563001e+03
2.880000000000000000e+06 9.045517444993643949e+03
2.883600000000000000e+06 7.680240680762736702e+03
2.887200000000000000e+06 7.635329436089931733e+03
2.890800000000000000e+06 6.889238359746340393e+03
2.894400000000000000e+06 6.649557949660751547e+03
2.898000000000000000e+06 6.195271999507476721e+03
2.901600000000000000e+06 6.380847982181333464e+03
2.905200000000000000e+06 6.201474448613791537e+03
2.908800000000000000e+06 6.420149265927400847e+03
2.912400000000000000e+06 6.930731782520058914e+03
2.916000000000000000e+06 7.170042778654519680e+03
2.919600000000000000e+06 7.169650281204785642e+03
2.923200000000000000e+06 7.672204586224193918e+03
2.926800000000000000e+06 7.484743316907044573e+03
2.930400000000000000e+06 7.664457628016769377e+03
2.934000000000000000e+06 6.310024774640404758e+03
2.937600000000000000e+06 6.333964832732570358e+03
2.941200000000000000e+06 6.446213717859744065e+03
2.944800000000000000e+06 6.574220981528254015e+03
2.948400000000000000e+06 6.701992851575234454e+03
2.952000000000000000e+06 6.446213717859744065e+03
2.955600000000000000e+06 6.553772664709971650e+03
2.959200000000000000e+06 7.859509618649397453e+03
2.962800000000000000e+06 7.830881918246118403e+03
2.966400000000000000e+06 7.790381054660695554e+03
2.970000000000000000e+06 7.923367463984107417e+03
2.973600000000000000e+06 7.128948697740122043e+03
2.977200000000000000e+06 6.677981128203185108e+03
2.980800000000000000e+06 6.485002886021542508e+03
2.984400000000000000e+06 6.305552508210063934e+03
2.988000000000000000e+06 6.060654581752984086e+03
2.991600000000000000e+06 6.056571272130267062e+03
2.995200000000000000e+06 6.355927914902712473e+03
2.998800000000000000e+06 6.612230552375853222e+03
3.002400000000000000e+06 6.186798385348657575e+03
3.006000000000000000e+06 6.151426558682120231e+03
3.009600000000000000e+06 6.487363171596306529e+03
3.013200000000000000e+06 6.196808893015434478e+03
3.016800000000000000e+06 6.159416110870072771e+03
3.020400000000000000e+06 4.492015572241300106e+03
3.024000000000000000e+06 4.455668984751112475e+03
3.027600000000000000e+06 4.397400187524135617e+03
3.031200000000000000e+06 4.397400187524135617e+03
3.034800000000000000e+06 4.397400187524135617e+03
3.038400000000000000e+06 4.421135645642027157e+03
3.042000000000000000e+06 4.470828339036771467e+03
3.045600000000000000e+06 6.953916584323373172e+03
3.049200000000000000e+06 6.485942978917875735e+03
3.052800000000000000e+06 6.434961365195398685e+03
3.056400000000000000e+06 6.085224488525457673e+03
3.060000000000000000e+06 5.558312267452793094e+03
3.063600000000000000e+06 5.323363081733520630e+03
3.067200000000000000e+06 5.111992423936846535e+03
3.070800000000000000e+06 5.377987003580206874e+03
3.074400000000000000e+06 5.072303737621218716e+03
3.078000000000000000e+06 5.107940364701066756e+03
3.081600000000000000e+06 5.459736761081030636e+03
3.085200000000000000e+06 6.122583712136144641e+03
3.088800000000000000e+06 5.679145186425907923e+03
3.092400000000000000e+06 5.643046590291619395e+03
3.096000000000000000e+06 5.978068311702026222e+03
3.099600000000000000e+06 5.772911721778262290e+03
3.103200000000000000e+06 5.547035549554781028e+03
3.106800000000000000e+06 3.960869164714010822e+03
3.110400000000000000e+06 3.895739464154355119e+03
3.114000000000000000e+06 3.786355146173978028e+03
3.117600000000000000e+06 3.761207608197624722e+03
3.121200000000000000e+06 3.761207608197624722e+03
3.124800000000000000e+06 3.736005788849290184e+03
3.128400000000000000e+06 3.861472448911496031e+03
3.132000000000000000e+06 6.218845432036818238e+03
3.135600000000000000e+06 6.738092034866297581e+03
3.139200000000000000e+06 5.449589303963119164e+03
3.142800000000000000e+06 5.207083513482757553e+03
3.146400000000000000e+06 5.027891329793472323e+03
3.150000000000000000e+06 4.841574242904262064e+03
3.153600000000000000e+06 4.762029767358036224e+03
3.157200000000000000e+06 4.648304456083189507e+03
3.160800000000000000e+06 5.107726346414328873e+03
3.164400000000000000e+06 5.384107911608182803e+03
3.168000000000000000e+06 5.145738431973356455e+03
3.171600000000000000e+06 5.524433075976322471e+03
3.175200000000000000e+06 5.333840783441038184e+03
3.178800000000000000e+06 5.528548437737017593e+03
3.182400000000000000e+06 5.370836264642604874e+03
3.186000000000000000e+06 5.210379658606996600e+03
3.189600000000000000e+06 5.215760417381197840e+03
3.193200000000000000e+06 3.558074310780931683e+03
3.196800000000000000e+06 3.583655721137982255e+03
3.200400000000000000e+06 3.429353794828866739e+03
3.204000000000000000e+06 3.325290794651754368e+03
3.207600000000000000e+06 3.377486452841876144e+03
3.211200000000000000e+06 3.360807772858561748e+03
3.214800000000000000e+06 3.429353794828866739e+03
3.218400000000000000e+06 5.746590179581260600e+03
3.222000000000000000e+06 6.739725889858732444e+03
3.225600000000000000e+06 5.272199584756739569e+03
3.229200000000000000e+06 4.961644290018694846e+03
3.232800000000000000e+06 5.101582105442516877e+03
3.236400000000000000e+06 4.935747059780692325e+03
