#1
double table(35041,2)
# Time[s]	Q_flow[W]
     1384200	       61606
     1385100	       57206
     1386000	       52805
     1386900	       48405
     1387800	       48405
     1388700	       57206
     1389600	       44004
     1390500	       39604
     1391400	       52805
     1392300	       52805
     1393200	       48405
     1394100	       48405
     1395000	       52805
     1395900	       48405
     1396800	       39604
     1397700	       26403
     1398600	       35204
     1399500	       61606
     1400400	       57206
     1401300	       52805
     1402200	       52805
     1403100	       48405
     1404000	       48405
     1404900	       52805
     1405800	       52805
     1406700	       48405
     1407600	       48405
     1408500	       26403
     1409400	       35204
     1410300	       66007
     1411200	       74807
     1412100	       83608
     1413000	       83608
     1413900	       74807
     1414800	       74807
     1415700	       52805
     1416600	       35204
     1417500	       39604
     1418400	       39604
     1419300	       48405
     1420200	       39604
     1421100	       30803
     1422000	       52805
     1422900	       70407
     1423800	       88009
     1424700	      101210
     1425600	       83608
     1426500	       70407
     1427400	       66007
     1428300	       61606
     1429200	       57206
     1430100	       57206
     1431000	       66007
     1431900	       57206
     1432800	       52805
     1433700	       61606
     1434600	       61606
     1435500	       61606
     1436400	       66007
     1437300	       66007
     1438200	       61606
     1439100	       61606
     1440000	       57206
     1440900	       57206
     1441800	       57206
     1442700	       52805
     1443600	       57206
     1444500	       57206
     1445400	       52805
     1446300	       52805
     1447200	       52805
     1448100	       48405
     1449000	       39604
     1449900	       35204
     1450800	       39604
     1451700	       44004
     1452600	       39604
     1453500	       44004
     1454400	       52805
     1455300	       52805
     1456200	       30803
     1457100	       30803
     1458000	       61606
     1458900	       61606
     1459800	       74807
     1460700	       88009
     1461600	       70407
     1462500	       61606
     1463400	       52805
     1464300	       48405
     1465200	       39604
     1466100	       30803
     1467000	       35204
     1467900	       39604
     1468800	       39604
     1469700	       39604
     1470600	       48405
     1471500	       48405
     1472400	       48405
     1473300	       48405
     1474200	       52805
     1475100	       48405
     1476000	       44004
     1476900	       52805
     1477800	       48405
     1478700	       48405
     1479600	       52805
     1480500	       48405
     1481400	       44004
     1482300	       52805
     1483200	       52805
     1484100	       48405
     1485000	       52805
     1485900	       52805
     1486800	       30803
     1487700	       26403
     1488600	       61606
     1489500	       66007
     1490400	       57206
     1491300	       52805
     1492200	       39604
     1493100	       48405
     1494000	       52805
     1494900	       48405
     1495800	       57206
